,MAL_ID,Name,Score,Genres,sypnopsis,Japanese name,poster_url
1031,13601,Psycho-Pass,8.38,"Action, Sci-Fi, Police, Psychological","Justice, and the enforcement of it, has changed. In the 22nd century, Japan enforces the Sibyl System, an objective means of determining the threat level of each citizen by examining their mental state for signs of criminal intent, known as their Psycho-Pass. Inspectors uphold the law by subjugating, often with lethal force, anyone harboring the slightest ill-will; alongside them are Enforcers, jaded Inspectors that have become latent criminals, granted relative freedom in exchange for carrying out the Inspectors' dirty work. Into this world steps Akane Tsunemori, a young woman with an honest desire to uphold justice. However, as she works alongside veteran Enforcer Shinya Kougami, she soon learns that the Sibyl System's judgments are not as perfect as her fellow Inspectors assume. With everything she has known turned on its head, Akane wrestles with the question of what justice truly is, and whether it can be upheld through the use of a system that may already be corrupt.",サイコパス,https://image.tmdb.org/t/p/w500/RZepOBpoAHnxopKaDaZJAErLHp.jpg
1032,34540,Pokemon Movie 20: Kimi ni Kimeta!,7.08,"Action, Adventure, Comedy, Kids","The film's plot tells the story of how Satoshi and Pikachu came to know each other. Pikachu was not cooperative toward Satoshi, but Satoshi only wanted to be friends with Pikachu. On the day they set out from Masara Town, both of them saw a Ho-Oh flying and made a vow to someday go and meet it. (Source: ANN, edited)",劇場版ポケットモンスター キミにきめた！,https://image.tmdb.org/t/p/w500/cmpOaiRtjnhLNF2iPslMXCOcVJ.jpg
1033,33758,Wu Geng Ji,7.48,"Action, Historical, Supernatural, Martial Arts, Fantasy","messenger of the Heavens has arrived in Zhao Ge, which has been ruled by the Shang dynasty for generations. The current emperor, Zi Zhou, refuses to bow his head before the gods, and declares to the messenger that he will no longer accept the tyranny of the Heavens. The gods do not take this kindly; and soon, the emperor of a neighboring land, Wu Jifa, leads a crusade against the rebelling Shang. During the battle, the Shang forces are vastly overwhelmed, and just when the capital is inches away from being taken, Zhou joins the fight. Although he breaks through the enemy ranks and makes his way toward Jifa, out of nowhere a god falls from the sky, landing right before him, prepared to personally deal with the troublemaker.",武庚纪,https://image.tmdb.org/t/p/w500/fZwUh5OuWpwkifrkiw2QuhoMMlv.jpg
1034,20509,Fate/kaleid liner Prisma☆Illya 2wei!,7.3,"Action, Comedy, Fantasy, Magic","other lovely summer goes by for Illyasviel von Einzbern. Taking a break from her magical girl duties, she enjoys her time off after collecting the Class Cards with her best friend Miyu Edelfelt. However, her break comes to an abrupt end when she and Miyu are abducted by Rin Toosaka and Luviagelita Edelfelt, while out with her friends. The magical girls learn that their work is far from over, as Clock Tower informs them that the out of control mana thought to have been sealed continues to be dispersing throughout Fuyuki City. After heading to the origin point of the out of control mana, Illya and Miyu are tasked with solving the anomaly. But after casting their spell, Illyasviel discovers that she's split into two people! As this mysterious new form darts off, she can only wonder: what is to come from the existence of her dopplegänger, running amok in the unsuspecting town?",Fate/kaleid liner プリズマ☆イリヤ ツヴァイ!,https://image.tmdb.org/t/p/w500/mxV8YOD0btBX6Nn8qBRswJHmMWi.jpg
1035,15347,Meitantei Holmes: Aoi Ruby no Maki / Kaitei no Zaihou no Maki,6.61,"Adventure, Mystery, Comedy","The famous blue ruby is stolen in such an elaborate way, that only one villain can be suspected - Professor Moriarty. It is up to Sherlock Holmes to return it and, in the process, to turn a young pick-pocket on the right path. In the second part, Moriarty sets his sights even higher, stealing a top-secret submarine from the Navy. What does he need it for? Holmes is once again on the trail. (Source: BakaBT)",名探偵ホームズ 青い紅玉の巻/海底の財宝の巻,https://image.tmdb.org/t/p/w500/eg5kAKIIZ3u1B4MgtcJ5zOQ3row.jpg
1036,431,Howl no Ugoku Shiro,8.67,"Adventure, Drama, Fantasy, Romance","That jumbled piece of architecture, that cacophony of hissing steam and creaking joints, with smoke billowing from it as it moves on its own... That castle is home to the magnificent wizard Howl, infamous for both his magical prowess and for being a womanizer—or so the rumor goes in Sophie Hatter's small town. Sophie, as the plain daughter of a hatmaker, does not expect much from her future and is content with working hard in the shop. However, Sophie's simple life takes a turn for the exciting when she is ensnared in a disturbing situation, and the mysterious wizard appears to rescue her. Unfortunately, this encounter, brief as it may be, spurs the vain and vengeful Witch of the Waste—in a fit of jealousy caused by a past discord with Howl—to put a curse on the maiden, turning her into an old woman. In an endeavor to return to normal, Sophie must accompany Howl and a myriad of eccentric companions—ranging from a powerful fire demon to a hopping scarecrow—in his living castle, on a dangerous adventure as a raging war tears their kingdom apart.",ハウルの動く城,https://image.tmdb.org/t/p/w500/6pZgH10jhpToPcf0uvyTCPFhWpI.jpg
1037,38578,Star☆Twinkle Precure,7.25,"Action, Magic, Fantasy, Shoujo","Hikaru Hoshina is an energetic middle school student with a love for space and the occult. As she draws constellations in her notebook, a small and fluffy creature suddenly appears from it! The creature, which she names Fuwa, turns out to be an alien with the ability to create warp holes. When Fuwa's companions, the aliens Lala Hagoromo and Prunce, arrive on Earth, they declare that they are searching for the Precure, legendary warriors who will save the universe. But an organization known as the Notraiders soon follows and attacks, intending to capture Fuwa and its power. Overcome by a desire to protect Fuwa, Hikaru finds herself transforming into ""Cure Star,"" one of the Precure that Lala and the others have been searching for! It is now up to Hikaru and the rest to fend off the Notraiders' onslaught, discover the rest of the Precure, and find the Star Color Pens, artifacts that will awaken the 12 Star Princess who keep the universe in balance.",スター☆トゥインクルプリキュア,https://image.tmdb.org/t/p/w500/xeyq5AYyGRXozcKrZzsjcXKsMhQ.jpg
1038,3020,Gu-Gu Ganmo,6.04,"Comedy, School, Shounen, Slice of Life","The series follows in the footsteps of manga such as Doraemon and Obake no Q-Taro in that the alien Ganmo (who resembles a chicken wearing sneakers) sets out to help his adopted human friend Hanpeita. The series follows the antics of the duo as they find themselves in the middle of much comedic mischief. One morning Tsukune Tsukuda, out of spite, lets her brother’s pet bird go. But later she has misgivings, and comes home with an egg she has found to give to her brother, Hapeita. Hanpeita isn't all too pleased with the big, odd-looking egg. However, in the meantime it swells up, breaks its shell, and out comes a strange bird-like creature named Ganmo. It speaks like a human being, and comes to live with the Tsukudas. Not wanting to be a mere freeloader, Ganmo takes the initiative to run errands, clean the house, etc…yet he blunders at everything he does. Ganmo the tries to clear his reputation, but his efforts only ends causing more and more confusion. One day a charming girl comes moving in the house next to the Tsukudas. Her pet is a stange mina, named Deja-vu. It is foppish but has a poisonous tongue. And it always teases Ganmo because of its odd-looking. Thus, the world around Ganmo gets into a mess more and more. (Source: Wikipedia)",Gu-Guガンモ,https://image.tmdb.org/t/p/w500/hvb8wUFZU8ZhnsaFosGd6SKppVZ.jpg
1039,10361,Macross F: Choujikuu Gekijou,6.37,"Comedy, Slice of Life",short CGI movie and a short extra anime bundled with the special edition of the game Macross Triangle Frontier .,マクロスＦ 超時空劇場,https://image.tmdb.org/t/p/w500/uO4IgxJGgqoIyEnYYerLXDxlHBc.jpg
1040,28951,Beluga,4.83,"Dementia, Horror","horror spin on the classic tale of ""The Little Match Girl"".",ベールガ,https://image.tmdb.org/t/p/w500/fuJlXADTxAzHWR0XK8tR4DEsJGb.jpg
1041,440,Shoujo Kakumei Utena,8.2,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo","fter meeting a traveling prince who consoled her after the deaths of her parents, Utena Tenjou vowed to become a prince herself. The prince left Utena only with a ring bearing a strange rose crest and a promise that she would meet him again some day. A few years later, Utena attends Ootori Academy, where she is drawn into a dangerous game. Duelists with rings matching Utena's own compete for a unique prize: the Rose Bride, Anthy Himemiya, and her mysterious powers. When Utena wins Anthy in a duel, she realizes that if she is to free Anthy and discover the secrets behind Ootori Academy, she has only one option: to revolutionize the world. Shoujo Kakumei Utena blends surrealist imagery and ideas with complex allegories and metaphors to create a unique coming-of-age story with themes including idealism, illusions, adulthood, and identity.",少女革命ウテナ,https://image.tmdb.org/t/p/w500/4gEuxmg7OTc9Nxbg5pj5cVTaKCh.jpg
1042,2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7.19,Mystery,"fter losing a bet, Keiichi, Mion, Rena, Satoko and Rika parade around the town in costumes. When they come to a fork in the road, they decide to go to Yagouchi, a nearby abandoned village. Once there Keichii and Rena learn the mystery of a strange haunted quarry as they debate whether or not to check it out.",ひぐらしのなく頃に 猫殺し編,https://image.tmdb.org/t/p/w500/uDy1UY2nqMT0p7HJVZuT0qs7vNx.jpg
1043,8921,Believe,5.72,"Action, Super Power, Music","animation made to promote the movie Yatterman, which stars Arashi member Sakurai Sho and uses ""Believe"" as its theme song. Each member of Arashi is animated and transforms into a character from the Yatterman series, fighting the bad guys and saving the day.",Believe,https://image.tmdb.org/t/p/w500/bl9RPVy4ir25aHifA4SSBZUHOAZ.jpg
1044,6634,Sengoku Basara Ni,7.57,"Action, Historical, Super Power, Martial Arts, Samurai","The deadly confrontation with the Devil King, Oda Nobunaga is over, but the struggle for supremacy continues in Warring Countries-era Japan, as the armies of Takeda Shingen and Uesugi Kenshin repeatedly engage battle at Kawanakajima. Meanwhile, on the easternmost side of the battlefield, two outstanding characters bound by destiny—one clad in azure and the other in crimson—are about to clash in a long-awaited, decisive duel. Then a sudden dispatch informs that a huge army has surrounded the forces of Takeda, Uesugi and Date at Kakanakajima. Their leader is Toyotomi Hideyoshi, the man who inherited Nobunaga's dreams and ambitions, and who is now going to bring havoc over Japan once again! (Source: Production I.G)",戦国BASARA 弐,https://image.tmdb.org/t/p/w500/8iINl4QvVgZ6SWRabBpuZz2dBfW.jpg
