,user_id,anime_id,rating,watching_status,watched_episodes
98273154,317475,28891,9,2,25
57453637,186397,97,9,2,26
13971018,45363,19163,8,2,10
105693414,341661,21273,8,2,12
90955006,293886,28623,7,2,12
108902285,352353,437,8,2,1
22224150,71931,1853,5,2,39
59394144,192452,10711,7,2,12
26873584,87094,9253,10,2,24
69580177,224977,1571,8,2,25
49901340,161847,8525,10,2,12
18048620,58462,1575,8,2,25
5010280,16530,11887,8,2,13
63774241,206639,28825,6,2,12
7801860,25540,91,5,2,3
84513602,273444,1535,8,2,37
45611423,147901,2403,8,2,12
5439882,17858,37430,7,2,24
14955532,48556,1430,8,2,1
8124120,26522,40028,10,1,5
67994762,219988,14227,8,2,13
41614430,134931,11771,8,2,25
73341614,237402,10155,2,4,1
61039902,197786,1535,8,2,37
96084740,310501,41468,7,2,3
58940928,191007,512,8,2,1
27549290,89284,20907,7,2,1
62497147,202495,21273,8,2,12
54282587,176029,14741,5,2,12
104309749,337160,9253,10,2,24
101207102,326990,4896,8,3,1
21131386,68374,1575,10,2,25
29597519,95899,1535,10,2,37
75463773,244344,10620,8,4,15
75293863,243768,8230,8,2,1
94750779,306137,325,4,4,5
7831572,25633,39587,7,1,3
50882510,164961,2393,7,2,1
41351063,134050,34096,10,2,12
57873330,187701,13587,10,2,1
79294776,256781,31043,9,2,12
85922953,277841,1651,7,2,26
31881659,103368,3782,9,2,1
16310708,52920,8525,7,2,12
1813615,6173,20,7,2,135
84832240,274505,1535,8,2,37
99255206,320726,12695,7,2,2
41365780,134101,28825,7,2,12
33893540,109895,16918,8,2,11
65238920,211142,16157,5,2,12
86380002,279278,101,3,2,12
5212440,17149,8247,8,2,1
8036534,26232,12413,6,2,12
107460991,347648,4654,7,2,24
98384413,317876,265,8,2,1
68903755,222877,388,8,2,52
80003267,259162,14713,9,2,13
58482856,189574,597,7,2,1
19454640,62897,10620,9,2,26
15401248,50009,355,9,2,24
62075958,201125,15335,8,2,1
64713447,209481,1254,8,2,114
17539664,56920,3269,5,2,1
3991232,13186,14289,8,2,13
80930828,262057,80,8,2,43
32645462,105917,530,7,2,46
89076046,287798,6211,10,2,11
19776246,63900,29637,3,2,1
105080145,339645,23273,9,2,22
21877662,70813,13411,7,2,1
57998586,188103,13667,8,2,1
48482075,157304,896,7,2,1
85028826,275125,1338,7,2,2
75793461,245412,40416,8,2,1
69585286,224998,6637,9,2,1
35875161,116461,31636,4,2,12
2517312,8450,31163,7,2,12
107392037,347407,166,5,2,26
24475816,79382,36371,9,2,4
101590480,328195,37178,6,2,51
38974295,126602,19219,3,2,1
92056351,297388,1,9,2,26
104230132,336933,2961,6,2,1
746874,2493,25681,5,2,12
60354601,195575,6547,9,2,13
78184371,253066,32182,5,2,12
56520953,183314,37430,7,2,24
30548234,98996,37779,9,2,12
97887141,316302,32491,7,2,4
93570412,302320,15039,7,2,1
6631499,21749,10278,6,2,25
29114571,94344,32881,6,2,38
48190802,156387,34428,10,2,1
631213,2107,8129,10,2,11
91574084,295887,11979,7,2,1
77473007,250959,16918,9,2,11
93998991,303752,32182,8,2,12
81121797,262667,10620,6,1,9
74851729,242343,9253,10,2,24
14370192,46646,355,7,2,24
16612872,53831,395,10,2,13
40208258,130530,35851,9,2,1
83280596,269592,25157,7,2,12
102707759,331982,13601,9,2,22
92393485,298392,18831,5,2,1
74818554,242223,384,6,2,13
86309546,279042,13667,6,2,1
50909455,165050,28979,8,2,12
71641399,231837,3782,8,2,1
96946373,313206,759,8,2,1
11546066,37570,6547,9,2,13
99955424,322943,10793,6,2,22
85398071,276247,3087,8,2,1
87210950,281949,6198,7,2,1
29068884,94209,2034,8,1,0
63731674,206522,10620,7,2,26
80855811,261827,9355,7,2,1
23840833,77260,4654,9,2,24
70935926,229599,14289,7,2,13
27124461,87884,1367,7,2,1
12846401,41783,20,7,2,220
58219637,188809,11981,10,2,1
1159358,3944,79,6,2,24
21137408,68390,355,10,2,24
41527933,134630,1,8,2,26
34382653,111521,6637,7,2,1
48287308,156706,101,9,2,12
108139236,349903,20,10,2,220
80984730,262231,38481,10,2,25
51917612,168395,28539,6,2,1
9712872,31651,440,8,2,39
96263298,311054,32182,7,2,12
94950359,306858,2581,8,2,25
28469806,92325,2948,10,2,1
36495182,118519,25157,9,2,12
38144577,123859,91,10,2,3
58030245,188212,413,1,2,1
29406929,95293,14407,7,2,1
15602128,50650,37430,8,2,24
68374970,221254,6547,7,2,13
101576052,328153,512,7,2,1
91109702,294394,32182,8,2,12
44351643,143915,1887,6,2,24
69870291,226063,13411,6,2,1
15247972,49508,5205,8,2,1
44877794,145640,1535,9,2,37
7238270,23729,1911,5,2,2
32416216,105181,12565,7,2,1
4088706,13458,28825,8,2,12
89707841,289961,15775,8,2,2
39846876,129485,17549,9,2,12
42906963,139149,38992,8,2,12
88461739,285894,11691,1,2,1
61954581,200727,1575,10,2,25
51829717,168101,30347,7,2,2
99019171,319971,25157,9,2,12
26656876,86390,35851,10,2,1
62240478,201631,2746,8,2,1
44668539,144968,6581,10,2,1
16062896,52141,35503,7,2,12
88107302,284710,2890,7,2,1
82635993,267630,38408,8,2,25
59581629,193050,10521,10,2,13
89061279,287747,19291,9,2,93
95421668,308357,210,7,2,161
105539632,341260,1535,10,2,37
64018571,207347,33926,10,2,12
101187071,326923,1292,7,2,5
49513912,160561,1299,8,2,13
36923201,119937,25835,6,1,6
69994666,226501,3245,7,2,2
22194374,71825,9253,8,2,24
88830879,287016,32615,10,2,12
8810072,28777,16918,10,2,11
33122535,107303,10016,6,2,1
55609859,180511,101,6,2,13
2649971,8973,8246,8,2,1
27818538,90106,759,8,2,1
101469316,327822,2403,6,2,12
33874493,109822,355,7,2,24
73819860,239016,37105,8,2,12
39550094,128495,355,9,2,24
37332586,121323,32182,10,2,12
34678288,112519,28121,7,2,13
58653275,190096,32182,8,2,12
6423179,21043,1575,8,2,25
40492761,131388,6547,8,2,13
99858705,322654,31043,9,2,12
74908219,242522,30,10,2,26
69150920,223657,512,9,2,1
108650687,351493,355,9,2,24
63914168,207047,10155,6,3,5
44035775,142889,30778,7,2,1
45955083,149023,6547,7,2,13
100842210,325756,20,7,2,220
62641434,202958,166,10,2,26
29944258,97043,1535,10,2,37
33912593,109974,28891,10,2,25
44697819,145051,30,9,2,26
91109640,294394,2167,5,2,23
73718390,238660,1887,9,2,24
54667049,177325,250,7,2,150
37320448,121273,157,7,2,26
105114403,339752,36259,8,2,26
83440280,270079,157,7,2,26
61305059,198598,12695,8,2,2
103250467,333680,867,7,2,1
63660405,206273,9834,7,2,13
62286551,201774,28979,7,2,12
20489725,66271,16656,5,2,1
78257373,253307,1535,10,1,0
16066552,52150,20509,7,2,10
83477650,270201,12967,7,2,12
28051732,90864,10686,5,2,1
106824347,345534,23673,8,2,12
27362515,88674,23273,10,2,22
10409186,33922,466,6,2,1
53942008,174893,166,8,2,26
89012646,287586,899,7,2,1
64604255,209138,19191,9,2,1
56496583,183244,20,7,2,220
97712039,315743,31757,8,2,1
12752399,41445,2161,4,2,13
27305607,88487,1535,8,1,5
48307709,156770,37105,8,2,12
105820955,342070,19163,8,2,10
109085810,352957,2685,9,2,3
3080595,10362,21273,4,3,1
83220777,269404,1313,7,2,50
53169854,172426,431,7,2,1
26745034,86681,22547,5,4,4
32688471,106053,8247,6,2,1
27824290,90125,3007,6,2,1
93124998,300869,19685,6,2,13
77128700,249841,14227,7,2,13
78335705,253573,889,7,2,12
32257359,104658,16353,8,2,13
16054550,52126,1575,10,2,25
93224807,301190,23273,9,2,22
73406798,237604,5205,7,2,1
42205155,136828,31964,8,2,13
3739249,12388,36125,8,2,1
59345678,192338,42600,5,2,1
66678376,215749,32615,9,2,12
5881648,19294,759,7,2,1
101433801,327703,30,9,2,26
41483962,134493,32648,5,2,12
42605939,138148,2167,10,2,23
104179891,336783,28825,8,2,12
20499331,66297,11887,8,2,13
76023300,246196,1324,5,1,1
99076527,320152,512,6,2,1
19429428,62825,37105,9,2,12
68283942,220952,36914,6,2,1
72932030,236067,11981,10,2,1
4578091,15087,431,6,2,1
81637966,264299,9367,8,2,12
90103126,291203,1177,7,2,4
15219554,49413,4162,7,2,1
29622299,95997,13335,9,2,1
108894776,352323,33489,9,2,25
10179803,33161,1506,7,2,1
94253675,304566,369,8,2,12
55906053,181443,30,8,2,26
23026283,74490,11783,6,2,13
43720380,141816,31964,6,2,13
100345769,324143,10711,7,2,12
955163,3256,665,7,2,7
6474051,21215,20583,8,1,25
89342440,288744,31964,9,2,13
89191833,288189,4106,9,2,1
97721128,315770,431,10,2,1
4272724,14051,30347,7,2,2
93589798,302377,23273,7,2,22
99461384,321414,9253,10,2,24
5831002,19138,31964,8,2,13
67174947,217417,31716,9,2,13
51191057,165893,13055,9,2,2
30628585,99254,759,7,2,1
67791666,219356,14353,8,2,1
82100168,265801,16918,9,2,11
60061113,194657,8525,7,2,12
88681549,286576,6774,8,2,11
19382967,62669,16904,8,2,1
76623484,248247,10155,7,2,13
34974914,113495,460,5,2,1
56162308,182256,10793,7,2,22
72534956,234758,37779,10,2,12
95279190,307947,1887,2,4,5
109128437,353107,9367,7,2,12
74664436,241729,1505,10,2,1
88668302,286535,2034,8,2,24
46010228,149217,1238,4,2,1
22938986,74201,9355,8,2,1
101812126,328920,19163,9,2,10
1906679,6496,2167,8,2,23
13822885,44923,101,9,2,13
17860169,57915,8246,8,2,1
103665747,335109,79,8,2,24
75070230,243053,11019,7,2,1
10065718,32792,967,3,4,1
69166696,223712,11771,9,2,25
28990211,93977,249,7,2,167
5450885,17893,6178,10,2,1
63308541,205162,11887,7,2,13
8207435,26766,2356,5,2,1
55669067,180702,23273,9,2,22
90514175,292472,9253,10,2,24
31643236,102622,1313,7,2,50
103358898,334056,644,8,2,2
8370081,27338,2508,9,2,12
16772366,54300,40052,7,3,10
108436920,350833,2890,8,2,1
14143411,45938,16049,8,2,24
86191554,278648,889,8,2,12
85701904,277154,801,8,2,26
100850128,325784,4107,8,2,1
107476301,347714,38992,3,2,12
49376199,160109,1474,5,2,1
67064152,217060,28979,9,2,12
53836330,174562,896,7,2,1
76726606,248562,14353,7,2,1
70855687,229347,431,9,2,1
25877367,83926,17549,8,2,12
97864495,316221,3782,10,2,1
77871993,252090,355,4,2,24
44194420,143438,384,7,2,13
71289663,230720,19685,7,2,13
23280492,75351,10521,8,2,13
63564884,205969,19291,7,2,93
97833631,316130,36023,6,4,3
8310473,27143,2142,6,2,51
40428570,131192,2680,5,2,5
24172905,78395,32182,7,2,12
6145267,20210,527,9,2,276
103370659,334089,31716,8,2,13
107747166,348607,384,7,2,13
974507,3313,2390,3,2,100
8051938,26293,23273,10,2,22
57294578,185875,2890,8,2,1
32249325,104629,34543,4,4,3
67351475,217966,28891,9,2,25
49710554,161246,5205,9,2,1
106484700,344386,31043,6,2,12
84568424,273605,20583,8,2,25
89089369,287842,10620,9,2,26
104511346,337774,12967,4,2,12
50430785,163497,21855,10,2,5
11181714,36421,16918,10,2,11
46511747,150911,11887,7,2,13
9953713,32456,11887,9,2,13
18777052,60767,30,8,3,13
70995279,229799,20,8,4,135
18954732,61331,79,9,3,1
32716456,106146,6547,10,2,13
10566534,34427,1575,8,2,25
80738850,261472,437,8,2,1
106025592,342797,37999,10,2,12
22445360,72632,210,10,2,161
88357944,285531,7337,8,2,1
25884755,83946,527,7,2,276
23435132,75891,22961,7,2,1
76364703,247384,9355,7,2,1
76237260,246946,11981,10,2,1
54441021,176559,985,9,2,1
217395,730,37999,8,2,12
62618274,202889,2026,8,2,52
43484977,141044,10620,9,2,26
73315634,237326,895,6,2,1
30852690,99982,31417,7,2,12
57826830,187530,37520,7,3,2
70574290,228349,512,7,2,1
26123358,84729,1211,7,2,1
6938596,22766,34299,10,2,1
2121842,7152,16049,8,2,24
4618354,15237,8768,7,2,1
20888504,67646,1363,10,2,1
40431372,131204,14227,7,2,13
1126321,3828,20583,7,2,25
93555562,302285,1995,3,2,1
61627152,199601,1710,7,2,56
42783815,138730,2724,10,2,2
51785739,167968,31757,9,2,1
226165,757,9926,10,2,12
65472297,211873,38992,7,2,12
48488398,157320,23273,9,2,22
16772724,54301,2685,8,2,3
85363825,276155,2043,8,2,73
2298492,7736,530,6,2,46
92917701,300164,597,10,2,1
5183608,17059,6198,7,2,1
32288363,104763,38481,9,2,25
12647072,41132,25519,7,2,12
13286421,43187,34541,7,2,1
51886885,168290,39587,9,2,13
43443520,140899,1575,8,2,25
62460418,202367,12413,9,2,12
104481996,337669,210,8,2,161
62686152,203105,861,7,2,24
78366736,253695,7711,7,2,1
51121373,165662,39587,7,2,13
70678170,228704,16904,6,2,1
18082485,58573,25879,10,2,13
183451,616,350,8,2,51
45140854,146502,20,8,2,220
108141500,349909,23423,6,2,3
90684726,292978,15077,9,2,1
66691244,215794,5630,9,2,11
21651903,70078,31988,6,2,13
103526125,334636,901,7,2,1
56052170,181909,14741,6,2,12
13067200,42512,28121,8,2,13
2511917,8431,31043,8,2,12
95237896,307820,1033,8,2,1
88826419,287006,14227,6,2,13
95729801,309385,11771,9,2,25
68718206,222288,31043,7,2,12
55064733,178651,322,7,2,12
93821902,303139,22433,8,2,12
96650020,312301,19163,7,2,10
86047807,278194,31757,9,2,1
88609315,286367,896,7,2,1
62785742,203411,338,9,2,40
101866689,329130,6547,8,2,13
47034703,152609,157,9,2,26
36137165,117316,10406,6,2,1
95808125,309621,2167,10,2,23
83125546,269109,21855,10,2,5
5729830,18813,5719,7,2,2
38898226,126352,10408,9,2,1
78973816,255696,4596,8,2,1
59910767,194159,6288,7,2,1
106662849,344997,9253,10,2,24
92815664,299827,2994,6,2,2
104779341,338628,10711,7,2,12
24838516,80596,37779,8,2,12
59860008,194006,19163,8,2,10
70851283,229333,4362,4,4,1
39748512,129137,79,7,2,24
102560374,331442,36023,8,1,5
67853350,219496,32615,7,2,12
70808718,229188,31405,9,2,12
42100142,136460,37999,9,2,12
64664040,209348,21273,9,2,12
103334242,333966,355,7,2,24
13359266,43393,1033,9,2,1
77261033,250250,31043,10,2,12
40883237,132576,28891,9,2,25
7319029,23981,4654,8,3,11
27669109,89674,357,10,2,4
63080818,204435,3503,6,2,12
56784491,184241,20,6,2,220
69244637,223945,985,7,2,1
34287588,111203,20,7,2,220
101746709,328683,2167,8,2,23
64147669,207788,17641,5,2,1
20554396,66514,881,8,2,1
72771160,235503,17777,3,3,2
64046599,207434,25157,7,2,12
106152133,343220,31964,8,2,13
42178188,136734,23673,8,2,12
101723064,328603,249,8,2,167
69835904,225940,31757,9,2,1
38112818,123755,15911,4,4,6
105656795,341571,21497,7,2,1
77236419,250186,9253,9,2,24
45103125,146357,41468,6,2,3
69574653,224964,23273,8,2,22
65219041,211073,36934,8,2,52
22200852,71851,1516,9,4,149
62773512,203375,23673,4,2,12
79725228,258254,20,8,2,220
92793005,299777,249,7,2,167
85928830,277858,1,8,2,26
35061209,113766,20583,8,2,25
105141431,339846,20,8,2,136
85195650,275590,3070,7,2,1
67523266,218497,66,9,2,26
20955217,67874,37999,8,2,12
101654257,328387,527,3,2,276
1086329,3688,7711,8,2,1
30867220,100037,1299,6,2,13
30390810,98480,101,8,2,13
45134426,146476,145,7,2,26
23399740,75757,37430,9,2,24
104543360,337877,4896,4,2,26
62099215,201187,2961,10,2,1
6189405,20332,32615,9,2,12
23562885,76287,20583,9,2,25
99972913,323008,668,7,2,13
37368828,121443,2167,9,2,23
25798101,83662,1911,8,2,2
56958034,184795,8525,7,2,12
71792254,232312,1361,6,2,1
18656633,60396,250,6,2,150
68966280,223089,10793,9,1,0
58761179,190421,37779,9,2,12
30963444,100344,10793,8,2,22
43325504,140527,6211,8,2,11
66345131,214723,6413,7,2,1
106005588,342732,180,8,2,13
106195510,343364,1120,5,2,1
52471588,170175,37430,8,2,24
18473954,59843,19163,7,2,10
4905348,16191,17641,7,2,1
71020638,229872,34498,7,2,1
85230961,275704,34096,10,2,12
46775529,151731,431,10,2,1
91488117,295604,37105,9,2,12
36060766,117081,21273,8,2,12
81725894,264576,624,6,2,12
17874156,57975,28623,6,2,12
24988374,81080,37779,8,2,12
73984238,239561,210,8,1,5
28844369,93458,1535,7,2,37
22962242,74262,1430,7,2,1
66252786,214453,19163,9,2,10
16323031,52966,36934,6,3,5
106941573,345944,2167,8,2,23
18833765,60929,25879,9,2,13
96304641,311208,28891,9,2,25
72463417,234546,37779,8,2,12
9561290,31207,1887,10,2,24
27565654,89347,2199,9,2,1
8934297,29214,31043,9,2,12
34480568,111835,1095,8,2,1
22567720,73059,37430,6,2,24
73545162,238093,10702,5,2,1
97419454,314809,30,8,2,26
47308649,153564,889,10,2,12
109102201,353013,1120,7,2,1
100331272,324094,10793,4,2,22
18226284,59012,6964,7,2,1
27265763,88345,889,9,2,12
10868896,35393,23273,7,2,22
76488583,247797,37105,9,2,12
80388986,260312,460,9,2,1
81060953,262484,2961,8,2,1
85403328,276268,2026,8,2,52
92645416,299270,10686,8,2,1
72048695,233200,1575,10,2,25
6055447,19873,25157,8,2,12
79689557,258121,3782,7,2,1
86316909,279054,30347,8,2,2
72490167,234638,10507,6,2,47
55247485,179289,35608,8,2,1
47517656,154280,18671,6,2,12
56684069,183883,41168,7,2,1
24410786,79166,23273,7,2,22
2855477,9658,34096,9,2,12
63152404,204683,6864,9,2,2
93125006,300869,31757,8,2,1
79104987,256119,42600,7,2,1
24555641,79625,3503,8,2,12
8338095,27245,16049,7,2,24
35329792,114681,33697,6,2,1
56186680,182293,17395,6,2,1
86618074,280039,50,7,2,24
96362965,311424,13601,8,2,22
18013736,58357,527,10,2,276
95598530,308958,2034,9,2,24
64472074,208730,11887,7,2,13
92716508,299498,2471,8,2,1787
48761434,158210,23991,10,2,1
18341735,59400,11771,9,2,25
108891522,352310,28979,10,1,6
60996732,197651,36999,10,2,6
59971848,194355,901,6,2,1
103721576,335280,513,9,2,1
67464152,218315,34427,6,2,12
94619973,305721,2026,7,3,0
64662324,209345,4896,3,4,1
48628739,157773,15775,10,2,2
25191600,81746,243,6,2,13
99551937,321670,10012,8,2,12
37805807,122750,889,7,2,12
86151279,278513,13601,8,2,22
61812997,200243,19163,7,2,10
20981336,67960,37999,9,2,12
72350838,234193,1575,8,2,25
80939836,262096,2994,8,2,2
25443630,82521,3371,7,2,24
85557977,276744,14741,8,2,12
59073260,191460,31043,6,2,12
52157339,169209,5205,7,2,1
56628514,183687,513,8,2,1
18414822,59663,35851,8,2,1
86187865,278631,355,6,2,24
43678625,141679,12053,8,2,1
100883504,325879,513,9,2,1
58457420,189499,481,7,2,224
1235212,4230,20583,9,2,25
26136617,84782,10620,9,2,26
507788,1651,32182,8,2,12
50455079,163578,1313,6,2,50
106140815,343168,10620,4,2,26
5827870,19125,21067,6,2,12
54593835,177068,967,7,2,109
45173447,146607,32615,8,2,12
51727480,167793,37779,8,2,12
82975574,268630,9253,10,2,24
71370220,230973,15335,10,2,1
31740028,102927,2961,9,2,1
63638969,206211,37349,5,4,0
5207135,17130,30,9,2,26
99526339,321588,6895,6,2,12
24503187,79468,20,6,2,220
42958359,139323,889,8,2,12
70367879,227745,16049,8,2,24
89876690,290482,14741,6,2,12
23283671,75363,4896,7,2,26
44825004,145471,1535,9,2,37
64595636,209110,31716,6,2,13
5925956,19454,10620,7,2,26
40499140,131408,1575,7,2,25
49189493,159501,22961,10,2,1
26347735,85419,16732,7,2,12
16014436,52018,31716,7,2,13
107920766,349179,101,6,2,13
98398590,317929,14289,7,2,13
82131691,265891,25519,7,2,12
27367609,88690,9253,10,2,24
42949918,139284,10711,6,2,12
18704133,60539,4033,7,2,1
74162923,240095,13601,7,2,22
55641786,180607,16904,5,2,1
17867052,57949,9465,7,2,1
888955,3012,11979,9,2,1
11967602,38915,30,9,2,26
93306050,301443,1,9,2,26
3595667,11927,20,8,2,220
11274683,36702,3503,7,2,12
58299520,189037,40969,7,2,13
46552684,151046,14227,4,2,13
94067560,303982,20,10,2,220
61220088,198323,1575,10,2,25
48363481,156940,35851,7,2,1
76123190,246570,1292,8,2,5
58853701,190745,32182,9,2,12
48396767,157058,28825,8,2,12
50084672,162469,1887,7,2,24
15126903,49114,20509,8,2,10
64220282,208008,1913,6,2,5
29766565,96458,11771,7,2,25
58082322,188363,20,7,2,220
78184599,253067,30,10,2,26
44235885,143556,1,10,2,26
13814903,44901,10711,10,2,12
5873213,19267,31043,8,2,12
60685558,196697,1887,7,1,1
92663285,299332,9253,9,2,24
4206935,13883,9834,7,2,13
94700354,305988,1047,8,2,1
7754218,25390,25519,5,2,12
70105227,226886,23281,6,2,11
1404657,4875,531,7,2,1
40302055,130790,1292,7,2,5
94360312,304897,101,9,2,13
23531105,76164,35851,7,2,1
32280778,104752,1887,8,2,24
32865719,106612,6547,10,2,13
83627434,270675,31043,8,2,12
102339118,330683,191,7,2,1
88259453,285201,1575,8,2,25
95438694,308412,10620,7,2,26
37095583,120503,25157,6,2,12
98214511,317267,1,9,3,13
95723631,309368,836,7,2,26
88368745,285572,1535,9,2,37
64170111,207849,12967,7,2,12
76167743,246714,23273,10,2,22
25178445,81709,13667,7,2,1
4663196,15399,431,10,2,1
83596352,270567,355,7,2,24
67467183,218328,1177,6,2,4
21243574,68705,1887,6,2,24
21140931,68405,1887,3,4,1
51745188,167837,79,7,2,24
106065594,342926,37349,6,2,12
77140372,249876,33103,6,2,2
96834704,312819,30,8,2,26
20088917,64903,180,10,2,13
25917622,84066,12893,9,2,6
47185970,153099,27989,9,2,13
13117649,42660,1575,10,2,25
7513150,24650,30,8,2,26
40247401,130647,17395,4,2,1
92314598,298117,23673,7,2,12
15843722,51432,1535,7,2,37
90928033,293808,3273,8,2,1
26997264,87495,11531,9,2,1
78193047,253098,28121,9,2,13
109050110,352856,9367,8,2,12
35538298,115329,38408,7,2,25
39284672,127600,18671,7,2,12
2047379,6944,8525,8,2,12
19439853,62866,25879,8,2,13
4635647,15298,16049,8,2,24
50266706,163012,2581,8,2,25
57925224,187888,906,7,2,1
21857191,70741,23273,9,2,22
42496353,137766,41468,6,2,3
6042054,19823,21273,7,2,12
61120399,198031,91,8,2,3
99561022,321687,20,9,3,171
4227574,13922,35191,7,2,1
100946074,326102,31043,8,2,12
93049372,300591,10521,8,1,9
18676509,60447,37430,7,2,24
13714221,44577,10620,5,2,26
768759,2576,8190,4,2,1
105679454,341620,2508,7,2,12
67138523,217298,36873,8,2,10
78307546,253469,2514,7,2,1
79369854,257012,23673,8,2,12
48354195,156916,597,9,2,1
77098775,249755,906,7,2,1
55110507,178817,28121,6,2,13
3347232,11130,408,8,2,1
40645955,131865,31580,10,2,13
49867748,161730,21273,10,2,12
35566788,115407,36108,4,2,12
82405736,266857,9367,6,2,12
56732293,184041,1361,8,2,1
72884539,235892,31964,5,2,13
84682070,274016,1347,9,2,8
101764251,328744,25859,5,2,13
5497747,18050,27989,9,2,13
81796929,264800,21273,9,2,12
105846225,342152,20509,8,2,10
14811725,48086,12893,8,2,6
71477973,231305,1254,7,3,36
22368153,72396,4794,10,2,1
51405136,166630,10408,7,2,1
8484309,27709,40052,8,2,23
8935914,29215,8246,9,2,1
92358433,298255,36259,7,4,6
89883624,290499,31043,9,2,12
94401350,305033,2167,8,2,23
